Id,CO2 Emissions(g/km)
43073,203.64
43074,285.94
43075,174.28
43076,368.66
43077,146.39
43078,267.23
43079,172.32
43080,347.93
43081,322.81
43082,172.44
43083,292.36
43084,313.53
43085,204.1
43086,268.59
43087,206.36
43088,234.12
43089,315.21
43090,192.39
43091,324.82
43092,160.63
43093,259.97
43094,258.54
43095,251.07
43096,205.81
43097,193.26
43098,301.79
43099,221.21
43100,198.74
43101,278.9
43102,205.89
43103,256.09
43104,232.5
43105,329.3
43106,413.64
43107,352.46
43108,204.4
43109,299.64
43110,330.02
43111,290.95
43112,187.62
43113,285.72
43114,316.51
43115,395.67
43116,233.19
43117,239.54
43118,242.47
43119,210.92
43120,216.09
43121,382.16
43122,217.12
43123,154.63
43124,147.22
43125,202.81
43126,188.29
43127,218.35
43128,279.33
43129,227.31
43130,231.64
43131,203.64
43132,357.32
43133,183.37
43134,286.88
43135,204.97
43136,178.26
43137,339.37
43138,295.83
43139,337.31
43140,277.28
43141,253.26
43142,208.1
43143,208.45
43144,171.79
43145,345.13
43146,228.3
43147,236.84
43148,332.16
43149,195.33
43150,189.82
43151,186.76
43152,254.69
43153,182.6
43154,212.57
43155,276.86
43156,318.44
43157,237.37
43158,358.43
43159,199.29
43160,200.83
43161,399.13
43162,187.24
43163,385.61
43164,345.31
43165,298.81
43166,216.48
43167,212.74
43168,185.71
43169,319.7
43170,277.2
43171,216.7
43172,337.2
43173,132.82
43174,214.79
43175,327.44
43176,374.63
43177,201.48
43178,274.35
43179,211.32
43180,245.03
43181,141.46
43182,138.82
43183,135.86
43184,179.89
43185,228.11
43186,194.42
43187,233.09
43188,200.95
43189,217.07
43190,357.7
43191,294.32
43192,286.16
43193,206.84
43194,329.91
43195,240.54
43196,379.18
43197,372.03
43198,300.88
43199,243.23
43200,174.41
43201,335.96
43202,363.78
43203,198.16
43204,252.12
43205,252.85
43206,220.78
43207,349.93
43208,209.44
43209,290.39
43210,274.54
43211,269.06
43212,281.2
43213,204.57
43214,330.66
43215,249.64
43216,206.16
43217,372.57
43218,294.47
43219,395.41
43220,328.19
43221,181.88
43222,186.01
43223,198.81
43224,201.51
43225,193.73
43226,185.04
43227,186.57
43228,352.04
43229,385.74
43230,224.73
43231,211.94
43232,223.77
43233,268.64
43234,254.75
43235,256.01
43236,173.64
43237,271.5
43238,220.5
43239,267.76
43240,133.47
43241,368.56
43242,238.71
43243,180.91
43244,227.67
43245,253.99
43246,355.14
43247,218.5
43248,201.46
43249,177.92
43250,205.05
43251,192.67
43252,320.87
43253,270.19
43254,398.49
43255,179.02
43256,202.87
43257,199.8
43258,192.12
43259,197.8
43260,213.77
43261,255.3
43262,185.96
43263,391.0
43264,189.25
43265,217.61
43266,257.14
43267,195.12
43268,184.41
43269,227.56
43270,189.86
43271,257.9
43272,196.27
43273,296.96
43274,399.07
43275,203.48
43276,136.43
43277,287.16
43278,200.99
43279,214.94
43280,332.13
43281,273.14
43282,232.88
43283,316.96
43284,223.21
43285,261.2
43286,141.46
43287,181.47
43288,181.47
43289,235.96
43290,179.79
43291,190.45
43292,133.26
43293,332.05
43294,183.67
43295,208.35
43296,220.36
43297,313.07
43298,352.24
43299,253.87
43300,280.48
43301,180.95
43302,253.32
43303,230.65
43304,217.45
43305,180.66
43306,267.69
43307,147.3
43308,195.07
43309,206.31
43310,233.98
43311,169.52
43312,139.35
43313,196.92
43314,187.26
43315,179.72
43316,182.89
43317,337.12
43318,351.25
43319,260.95
43320,205.99
43321,136.43
43322,195.11
43323,219.49
43324,220.66
43325,193.34
43326,250.39
43327,344.96
43328,135.32
43329,181.32
43330,359.37
43331,262.37
43332,235.53
43333,330.05
43334,324.04
43335,373.05
43336,378.93
43337,250.76
43338,276.97
43339,204.15
43340,233.15
43341,297.38
43342,138.73
43343,349.69
43344,216.51
43345,344.6
43346,297.96
43347,218.45
43348,277.62
43349,191.63
43350,253.91
43351,133.15
43352,232.99
43353,273.17
43354,372.16
43355,209.46
43356,235.55
43357,214.08
43358,203.98
43359,217.06
43360,349.86
43361,302.22
43362,205.22
43363,246.02
43364,208.86
43365,197.11
43366,211.96
43367,192.39
43368,234.78
43369,381.25
43370,237.46
43371,203.93
43372,353.98
43373,206.44
43374,181.24
43375,175.43
43376,229.62
43377,218.23
43378,180.95
43379,334.52
43380,242.57
43381,338.58
43382,266.0
43383,220.4
43384,382.63
43385,340.92
43386,197.17
43387,238.42
43388,190.24
43389,226.42
43390,191.51
43391,217.58
43392,179.62
43393,193.37
43394,223.87
43395,227.74
43396,208.46
43397,259.71
43398,255.15
43399,205.97
43400,275.59
43401,242.09
43402,202.88
43403,204.33
43404,294.3
43405,168.14
43406,182.56
43407,202.06
43408,213.88
43409,197.47
43410,267.37
43411,262.04
43412,349.57
43413,196.91
43414,308.52
43415,216.63
43416,197.81
43417,183.09
43418,203.58
43419,206.13
43420,206.93
43421,193.61
43422,282.45
43423,335.2
43424,227.32
43425,200.14
43426,360.67
43427,232.77
43428,294.28
43429,393.64
43430,205.16
43431,234.76
43432,217.92
43433,209.17
43434,236.75
43435,174.3
43436,210.15
43437,233.27
43438,167.52
43439,239.14
43440,239.76
43441,341.54
43442,209.68
43443,198.95
43444,195.76
43445,330.11
43446,265.62
43447,190.22
43448,325.84
43449,222.61
43450,184.62
43451,312.22
43452,155.16
43453,210.8
43454,190.31
43455,360.16
43456,189.86
43457,180.6
43458,319.75
43459,267.04
43460,192.71
43461,351.8
43462,245.86
43463,355.89
43464,203.4
43465,208.25
43466,217.63
43467,242.62
43468,260.8
43469,267.36
43470,329.06
43471,181.66
43472,242.29
43473,205.18
43474,244.96
43475,201.3
43476,246.13
43477,283.92
43478,138.71
43479,197.05
43480,330.17
43481,304.25
43482,238.69
43483,228.69
43484,222.97
43485,177.68
43486,193.56
43487,180.97
43488,309.04
43489,362.84
43490,181.87
43491,179.23
43492,187.85
43493,246.56
43494,240.43
43495,139.67
43496,219.33
43497,176.35
43498,204.95
43499,231.64
43500,338.88
43501,288.29
43502,191.88
43503,212.7
43504,217.07
43505,291.81
43506,218.62
43507,322.78
43508,135.68
43509,133.32
43510,375.28
43511,180.44
43512,242.14
43513,268.95
43514,236.14
43515,188.7
43516,257.58
43517,192.35
43518,177.86
43519,266.89
43520,375.93
43521,302.88
43522,199.0
43523,297.6
43524,206.0
43525,335.16
43526,198.77
43527,341.28
43528,243.48
43529,189.75
43530,204.61
43531,240.45
43532,147.33
43533,245.3
43534,366.63
43535,359.18
43536,202.3
43537,192.48
43538,277.77
43539,134.19
43540,251.49
43541,135.1
43542,217.8
43543,218.49
43544,176.67
43545,360.66
43546,351.82
43547,246.43
43548,204.99
43549,377.95
43550,231.93
43551,231.89
43552,220.61
43553,359.67
43554,206.44
43555,189.76
43556,183.43
43557,206.31
43558,192.82
43559,239.54
43560,265.96
43561,391.37
43562,170.67
43563,264.84
43564,214.73
43565,168.27
43566,227.01
43567,182.21
43568,210.73
43569,195.41
43570,368.57
43571,201.02
43572,207.9
43573,169.61
43574,229.64
43575,137.3
43576,199.76
43577,173.53
43578,217.09
43579,224.62
43580,353.73
43581,233.86
43582,215.93
43583,371.32
43584,268.82
43585,335.08
43586,295.63
43587,180.84
43588,227.42
43589,363.77
43590,267.6
43591,215.98
43592,276.94
43593,213.99
43594,194.6
43595,190.04
43596,243.28
43597,224.68
43598,187.25
43599,223.87
43600,247.46
43601,191.09
43602,305.68
43603,204.37
43604,247.62
43605,291.26
43606,300.52
43607,221.68
43608,250.22
43609,373.19
43610,211.93
43611,198.06
43612,179.73
43613,335.76
43614,232.74
43615,296.63
43616,359.83
43617,324.22
43618,247.65
43619,226.45
43620,377.68
43621,253.22
43622,196.29
43623,280.32
43624,205.27
43625,229.13
43626,202.21
43627,236.03
43628,253.64
43629,254.05
43630,263.73
43631,312.79
43632,233.09
43633,221.42
43634,253.73
43635,372.36
43636,276.57
43637,299.45
43638,341.48
43639,240.56
43640,203.13
43641,172.14
43642,372.46
43643,190.26
43644,188.64
43645,177.7
43646,214.63
43647,342.41
43648,177.39
43649,234.0
43650,359.99
43651,246.59
43652,194.86
43653,199.12
43654,235.01
43655,338.58
43656,337.16
43657,170.48
43658,365.02
43659,279.69
43660,222.29
43661,140.6
43662,209.02
43663,363.98
43664,357.7
43665,288.28
43666,212.02
43667,181.32
43668,206.85
43669,186.24
43670,186.71
43671,177.86
43672,185.83
43673,203.01
43674,334.73
43675,282.01
43676,291.51
43677,205.07
43678,199.09
43679,340.49
43680,190.77
43681,321.75
43682,287.94
43683,191.89
43684,339.25
43685,224.02
43686,357.96
43687,271.2
43688,336.37
43689,211.99
43690,216.58
43691,333.35
43692,259.28
43693,384.13
43694,198.64
43695,220.38
43696,234.21
43697,327.48
43698,361.04
43699,181.85
43700,273.78
43701,125.67
43702,376.61
43703,282.05
43704,279.54
43705,209.08
43706,213.37
43707,216.84
43708,207.86
43709,231.31
43710,304.23
43711,266.99
43712,261.94
43713,211.42
43714,221.3
43715,211.94
43716,232.11
43717,291.69
43718,185.83
43719,252.44
43720,278.97
43721,246.24
43722,220.78
43723,175.94
43724,178.15
43725,329.3
43726,278.88
43727,181.8
43728,176.33
43729,202.89
43730,193.69
43731,285.2
43732,325.2
43733,339.85
43734,333.01
43735,348.67
43736,346.74
43737,185.52
43738,246.41
43739,210.86
43740,341.23
43741,345.27
43742,308.2
43743,179.56
43744,265.89
43745,191.05
43746,298.12
43747,279.13
43748,186.83
43749,280.11
43750,233.03
43751,197.57
43752,217.99
43753,209.83
43754,247.33
43755,251.81
43756,207.86
43757,210.32
43758,263.72
43759,264.23
43760,333.18
43761,188.16
43762,348.19
43763,368.51
43764,227.88
43765,218.27
43766,287.54
43767,213.38
43768,273.08
43769,343.34
43770,203.69
43771,301.74
43772,403.12
43773,218.45
43774,182.82
43775,351.51
43776,216.05
43777,289.88
43778,306.19
43779,216.69
43780,200.64
43781,248.13
43782,192.31
43783,262.23
43784,270.12
43785,313.83
43786,178.04
43787,170.03
43788,240.7
43789,182.12
43790,180.22
43791,178.08
43792,225.01
43793,371.59
43794,223.96
43795,253.89
43796,206.73
43797,313.4
43798,215.1
43799,327.41
43800,406.29
43801,208.59
43802,355.11
43803,212.62
43804,332.56
43805,205.91
43806,336.04
43807,212.37
43808,188.71
43809,266.22
43810,195.13
43811,266.5
43812,245.06
43813,277.49
43814,299.39
43815,207.02
43816,204.99
43817,363.3
43818,213.85
43819,192.18
43820,189.82
43821,219.16
43822,228.31
43823,329.18
43824,331.66
43825,293.76
43826,208.33
43827,182.8
43828,365.59
43829,183.31
43830,197.05
43831,216.12
43832,265.16
43833,243.52
43834,281.89
43835,219.38
43836,208.56
43837,274.32
43838,326.81
43839,242.0
43840,224.27
43841,279.42
43842,213.8
43843,375.61
43844,228.02
43845,196.11
43846,244.2
43847,185.83
43848,259.4
43849,289.89
43850,244.88
43851,327.65
43852,140.99
43853,241.89
43854,220.43
43855,310.81
43856,353.49
43857,207.1
43858,287.37
43859,257.18
43860,321.52
43861,357.01
43862,263.5
43863,216.17
43864,360.88
43865,185.66
43866,192.34
43867,218.24
43868,186.01
43869,202.89
43870,269.87
43871,178.01
43872,233.07
43873,252.66
43874,326.07
43875,221.4
43876,223.76
43877,263.11
43878,213.29
43879,203.81
43880,206.68
43881,192.34
43882,184.61
43883,199.08
43884,193.52
43885,274.63
43886,188.45
43887,294.1
43888,333.02
43889,199.49
43890,349.49
43891,193.48
43892,204.54
43893,252.63
43894,192.31
43895,186.52
43896,191.06
43897,280.2
43898,205.11
43899,246.52
43900,243.41
43901,187.97
43902,252.38
43903,237.89
43904,393.04
43905,245.32
43906,326.23
43907,254.34
43908,190.24
43909,231.21
43910,370.17
43911,218.7
43912,179.04
43913,278.25
43914,205.22
43915,200.48
43916,279.63
43917,301.01
43918,190.38
43919,226.28
43920,218.69
43921,396.18
43922,319.16
43923,226.28
43924,327.75
43925,358.63
43926,217.76
43927,141.12
43928,219.32
43929,282.07
43930,312.68
43931,343.53
43932,211.84
43933,282.4
43934,175.87
43935,179.07
43936,124.93
43937,309.01
43938,183.86
43939,205.01
43940,360.23
43941,292.84
43942,228.75
43943,225.46
43944,197.7
43945,184.82
43946,128.36
43947,218.3
43948,139.74
43949,232.81
43950,148.87
43951,251.46
43952,344.91
43953,249.13
43954,388.29
43955,263.92
43956,219.4
43957,292.17
43958,201.3
43959,248.42
43960,245.47
43961,208.26
43962,179.61
43963,184.69
43964,174.95
43965,302.53
43966,135.72
43967,232.03
43968,244.61
43969,360.16
43970,222.2
43971,200.58
43972,181.29
43973,218.26
43974,241.11
43975,271.2
43976,143.87
43977,202.4
43978,221.11
43979,186.89
43980,281.55
43981,246.99
43982,287.54
43983,174.73
43984,138.68
43985,202.06
43986,324.52
43987,210.24
43988,305.27
43989,204.83
43990,212.33
43991,275.52
43992,214.05
43993,231.07
43994,336.92
43995,177.81
43996,240.31
43997,217.2
43998,195.95
43999,213.31
44000,275.26
44001,259.17
44002,283.22
44003,213.35
44004,269.26
44005,182.21
44006,281.0
44007,303.53
44008,261.36
44009,246.65
44010,248.42
44011,187.73
44012,201.31
44013,170.16
44014,228.33
44015,171.92
44016,267.28
44017,230.34
44018,290.24
44019,276.81
44020,207.73
44021,137.81
44022,380.78
44023,211.21
44024,204.01
44025,228.84
44026,324.82
44027,192.42
44028,177.6
44029,255.93
44030,347.96
44031,363.49
44032,198.22
44033,204.97
44034,367.08
44035,266.87
44036,263.65
44037,330.37
44038,339.99
44039,202.5
44040,229.44
44041,211.34
44042,212.24
44043,318.3
44044,172.03
44045,266.54
44046,359.89
44047,239.3
44048,284.18
44049,242.19
44050,192.06
44051,280.63
44052,199.0
44053,187.51
44054,197.26
44055,218.05
44056,334.09
44057,259.02
44058,310.91
44059,256.38
44060,175.72
44061,357.87
44062,174.97
44063,279.74
44064,340.58
44065,177.72
44066,176.1
44067,355.63
44068,330.68
44069,206.22
44070,278.56
44071,218.08
44072,176.7
44073,244.36
44074,263.92
44075,187.76
44076,246.59
44077,187.57
44078,354.46
44079,177.68
44080,233.22
44081,243.66
44082,280.25
44083,151.48
44084,225.95
44085,186.78
44086,206.9
44087,335.27
44088,195.98
44089,218.16
44090,241.9
44091,322.73
44092,329.9
44093,206.27
44094,342.45
44095,189.7
44096,239.09
44097,204.76
44098,397.75
44099,240.07
44100,227.58
44101,250.77
44102,219.23
44103,303.97
44104,272.25
44105,326.43
44106,183.92
44107,216.58
44108,136.79
44109,334.23
44110,179.76
44111,203.48
44112,300.78
44113,148.08
44114,179.73
44115,254.3
44116,289.32
44117,283.49
44118,179.94
44119,213.31
44120,262.15
44121,224.34
44122,293.73
44123,360.15
44124,363.78
44125,183.01
44126,204.9
44127,243.91
44128,247.6
44129,244.51
44130,185.34
44131,195.29
44132,218.22
44133,179.93
44134,303.58
44135,216.52
44136,211.63
44137,203.45
44138,194.01
44139,218.79
44140,248.16
44141,339.66
44142,188.02
44143,174.84
44144,209.46
44145,336.57
44146,318.27
44147,301.35
44148,179.4
44149,179.95
44150,356.26
44151,249.47
44152,230.84
44153,255.63
44154,233.54
44155,179.62
44156,231.04
44157,212.62
44158,207.76
44159,257.54
44160,195.85
44161,253.07
44162,335.56
44163,338.5
44164,340.89
44165,391.52
44166,195.89
44167,222.92
44168,140.14
44169,321.99
44170,220.71
44171,178.97
44172,243.75
44173,147.3
44174,328.1
44175,247.53
44176,379.91
44177,178.32
44178,248.0
44179,208.23
44180,211.95
44181,286.33
44182,287.52
44183,179.01
44184,347.87
44185,231.02
44186,173.0
44187,210.98
44188,362.05
44189,289.31
44190,292.14
44191,185.23
44192,242.29
44193,324.86
44194,192.44
44195,203.06
44196,189.29
44197,238.17
44198,220.55
44199,358.82
44200,195.68
44201,255.98
44202,370.37
44203,254.36
44204,294.59
44205,211.43
44206,212.81
44207,222.82
44208,195.97
44209,282.34
44210,224.95
44211,264.01
44212,339.67
44213,205.11
44214,340.7
44215,180.3
44216,277.37
44217,223.44
44218,281.77
44219,312.57
44220,223.34
44221,202.75
44222,297.75
44223,393.84
44224,316.07
44225,240.29
44226,137.09
44227,197.42
44228,189.76
44229,187.3
44230,271.57
44231,328.21
44232,224.18
44233,307.14
44234,291.64
44235,144.77
44236,177.88
44237,331.54
44238,272.4
44239,196.85
44240,287.51
44241,191.87
44242,218.28
44243,202.18
44244,201.25
44245,204.4
44246,282.2
44247,283.94
44248,210.85
44249,181.52
44250,167.68
44251,303.14
44252,217.69
44253,273.73
44254,189.97
44255,235.46
44256,204.51
44257,266.39
44258,388.74
44259,278.85
44260,205.43
44261,186.03
44262,260.72
44263,353.85
44264,262.34
44265,194.19
44266,218.21
44267,348.92
44268,230.19
44269,395.22
44270,307.15
44271,223.87
44272,200.95
44273,187.52
44274,189.86
44275,183.57
44276,175.91
44277,192.55
44278,202.23
44279,279.46
44280,203.96
44281,240.8
44282,130.13
44283,345.37
44284,338.09
44285,218.23
44286,208.92
44287,286.89
44288,242.87
44289,238.19
44290,252.17
44291,225.12
44292,207.94
44293,259.05
44294,205.79
44295,219.26
44296,204.89
44297,185.71
44298,208.15
44299,331.94
44300,330.61
44301,254.65
44302,334.82
44303,173.16
44304,269.75
44305,184.82
44306,178.07
44307,319.96
44308,192.35
44309,192.2
44310,276.22
44311,181.15
44312,189.43
44313,250.43
44314,196.33
44315,341.92
44316,228.82
44317,206.61
44318,391.68
44319,267.61
44320,209.9
44321,221.1
44322,201.66
44323,255.18
44324,204.57
44325,259.39
44326,176.58
44327,217.27
44328,199.57
44329,202.87
44330,347.92
44331,190.29
44332,250.61
44333,247.77
44334,222.24
44335,192.31
44336,277.93
44337,214.33
44338,185.38
44339,223.68
44340,191.7
44341,188.69
44342,273.63
44343,192.05
44344,256.25
44345,348.57
44346,347.04
44347,221.46
44348,340.08
44349,199.98
44350,287.57
44351,208.39
44352,192.26
44353,286.3
44354,248.18
44355,172.86
44356,338.16
44357,198.5
44358,315.6
44359,194.81
44360,230.92
44361,354.07
44362,146.53
44363,237.02
44364,267.12
44365,221.24
44366,192.36
44367,300.66
44368,348.63
44369,286.83
44370,229.5
44371,208.64
44372,246.65
44373,266.46
44374,242.63
44375,192.44
44376,254.43
44377,222.97
44378,354.12
44379,226.79
44380,154.95
44381,175.77
44382,192.17
44383,190.2
44384,225.35
44385,224.93
44386,183.24
44387,306.33
44388,253.09
44389,380.1
44390,197.7
44391,261.56
44392,221.68
44393,300.15
44394,189.13
44395,338.88
44396,249.16
44397,224.24
44398,221.25
44399,204.4
44400,283.44
44401,195.7
44402,282.61
44403,197.26
44404,232.36
44405,190.04
44406,219.92
44407,219.01
44408,173.12
44409,300.68
44410,179.73
44411,184.68
44412,225.47
44413,185.58
44414,222.41
44415,350.49
44416,196.46
44417,390.61
44418,136.29
44419,254.55
44420,311.64
44421,325.33
44422,196.1
44423,221.27
44424,381.05
44425,192.38
44426,266.69
44427,306.25
44428,181.69
44429,235.14
44430,170.89
44431,257.93
44432,255.92
44433,188.77
44434,172.97
44435,170.07
44436,311.27
44437,187.47
44438,367.02
44439,243.57
44440,179.56
44441,330.19
44442,366.77
44443,132.82
44444,205.81
44445,199.76
44446,186.76
44447,228.49
44448,318.21
44449,275.85
44450,218.28
44451,242.02
44452,202.38
44453,184.37
44454,239.44
44455,251.29
44456,226.06
44457,257.1
44458,186.42
44459,124.86
44460,217.35
44461,224.79
44462,225.27
44463,343.02
44464,349.12
44465,209.51
44466,345.74
44467,172.76
44468,333.4
44469,201.72
44470,265.91
44471,216.51
44472,210.93
44473,200.44
44474,282.51
44475,230.05
44476,295.94
44477,284.04
44478,321.87
44479,198.16
44480,231.42
44481,316.18
44482,209.03
44483,192.2
44484,361.47
44485,137.96
44486,247.07
44487,239.45
44488,205.02
44489,267.55
44490,204.4
44491,194.1
44492,278.23
44493,200.95
44494,193.83
44495,384.94
44496,183.01
44497,252.81
44498,381.33
44499,183.85
44500,377.79
44501,217.97
44502,225.79
44503,260.81
44504,142.75
44505,307.88
44506,250.76
44507,331.68
44508,187.75
44509,211.67
44510,227.21
44511,275.66
44512,226.73
44513,298.54
44514,216.7
44515,237.98
44516,247.81
44517,243.07
44518,178.69
44519,230.06
44520,235.35
44521,226.04
44522,247.26
44523,350.15
44524,213.37
44525,347.61
44526,250.42
44527,248.38
44528,211.78
44529,202.73
44530,276.64
44531,135.61
44532,221.12
44533,179.93
44534,185.87
44535,285.97
44536,268.63
44537,132.59
44538,245.42
44539,275.99
44540,280.41
44541,188.71
44542,278.57
44543,173.27
44544,201.52
44545,204.36
44546,292.36
44547,252.23
44548,210.15
44549,336.35
44550,343.43
44551,190.15
44552,190.62
44553,190.48
44554,344.15
44555,304.39
44556,355.82
44557,273.64
44558,325.28
44559,215.66
44560,208.44
44561,216.93
44562,168.74
44563,192.05
44564,216.58
44565,192.29
44566,246.31
44567,307.27
44568,189.73
44569,253.02
44570,230.9
44571,265.31
44572,348.12
44573,197.57
44574,332.92
44575,138.73
44576,165.21
44577,232.65
44578,340.41
44579,186.78
44580,262.46
44581,190.52
44582,135.93
44583,228.45
44584,141.27
44585,199.17
44586,205.95
44587,267.04
44588,203.52
44589,195.27
44590,259.02
44591,219.71
44592,358.27
44593,177.29
44594,285.93
44595,301.7
44596,322.52
44597,294.17
44598,184.86
44599,180.52
44600,232.68
44601,186.95
44602,249.62
44603,295.03
44604,211.93
44605,287.12
44606,156.1
44607,279.18
44608,362.13
44609,238.95
44610,227.86
44611,284.01
44612,278.22
44613,180.75
44614,187.94
44615,190.61
44616,210.79
44617,178.76
44618,181.35
44619,202.85
44620,192.31
44621,285.04
44622,348.32
44623,252.23
44624,344.02
44625,264.89
44626,366.78
44627,210.68
44628,212.35
44629,329.13
44630,196.51
44631,275.79
44632,286.46
44633,312.15
44634,208.18
44635,198.06
44636,192.42
44637,242.0
44638,334.17
44639,207.86
44640,213.49
44641,178.96
44642,220.55
44643,250.22
44644,267.53
44645,324.26
44646,372.77
44647,377.23
44648,173.35
44649,231.72
44650,202.34
44651,204.97
44652,192.07
44653,340.41
44654,353.32
44655,211.96
44656,257.18
44657,205.22
44658,322.9
44659,233.86
44660,217.09
44661,302.94
44662,392.58
44663,196.29
44664,183.39
44665,373.25
44666,227.41
44667,291.54
44668,284.15
44669,189.82
44670,202.32
44671,276.39
44672,339.89
44673,249.23
44674,211.47
44675,208.92
44676,366.01
44677,243.58
44678,214.94
44679,136.16
44680,182.59
44681,333.54
44682,243.28
44683,264.13
44684,335.19
44685,221.24
44686,293.5
44687,288.2
44688,212.29
44689,151.23
44690,361.16
44691,298.08
44692,200.95
44693,223.77
44694,249.48
44695,369.17
44696,191.39
44697,204.4
44698,248.65
44699,294.0
44700,217.15
44701,299.78
44702,245.92
44703,206.99
44704,291.28
44705,186.17
44706,233.6
44707,238.55
44708,227.17
44709,256.36
44710,226.11
44711,235.44
44712,232.6
44713,256.59
44714,208.74
44715,232.97
44716,192.45
44717,230.45
44718,338.13
44719,277.69
44720,252.38
44721,221.08
44722,345.4
44723,338.26
44724,185.94
44725,262.36
44726,334.02
44727,248.49
44728,349.37
44729,205.7
44730,207.58
44731,352.79
44732,191.42
44733,181.48
44734,240.4
44735,246.17
44736,206.03
44737,351.41
44738,406.02
44739,257.0
44740,257.26
44741,198.87
44742,192.31
44743,255.27
44744,224.73
44745,135.2
44746,365.87
44747,342.9
44748,334.47
44749,193.34
44750,262.36
44751,330.9
44752,365.25
44753,324.34
44754,220.1
44755,287.58
44756,182.5
44757,316.29
44758,357.44
44759,192.45
44760,274.41
44761,220.55
44762,193.83
44763,195.37
44764,236.09
44765,207.4
44766,235.57
44767,207.52
44768,191.2
44769,201.79
44770,206.16
44771,184.37
44772,252.9
44773,272.85
44774,242.44
44775,371.78
44776,201.53
44777,211.51
44778,178.96
44779,230.21
44780,207.97
44781,185.79
44782,351.37
44783,312.1
44784,218.05
44785,283.98
44786,342.45
44787,193.81
44788,372.66
44789,195.12
44790,350.98
44791,224.84
44792,176.4
44793,319.65
44794,234.9
44795,349.7
44796,398.93
44797,325.18
44798,203.48
44799,228.29
44800,213.19
44801,250.02
44802,175.62
44803,351.69
44804,224.96
44805,189.86
44806,169.86
44807,269.93
44808,254.69
44809,185.99
44810,141.97
44811,184.04
44812,322.26
44813,356.54
44814,317.1
44815,224.11
44816,187.86
44817,332.22
44818,344.93
44819,237.23
44820,192.56
44821,287.77
44822,274.21
44823,369.67
44824,247.06
44825,179.97
44826,219.55
44827,265.5
44828,222.44
44829,252.11
44830,199.09
44831,190.24
44832,205.53
44833,228.51
44834,167.56
44835,225.34
44836,306.34
44837,177.32
44838,277.42
44839,189.82
44840,376.29
44841,204.83
44842,197.06
44843,219.41
44844,213.97
44845,214.49
44846,203.76
44847,179.9
44848,172.79
44849,203.79
44850,361.98
44851,293.59
44852,209.43
44853,277.24
44854,215.13
44855,343.82
44856,187.72
44857,315.42
44858,278.41
44859,199.53
44860,225.15
44861,312.17
44862,222.53
44863,189.07
44864,373.29
44865,207.95
44866,305.99
44867,312.41
44868,175.52
44869,208.1
44870,285.7
44871,188.05
44872,240.74
44873,187.66
44874,237.9
44875,231.61
44876,180.58
44877,182.69
44878,277.41
44879,208.25
44880,343.61
44881,292.88
44882,187.86
44883,230.55
44884,187.74
44885,250.06
44886,264.01
44887,201.72
44888,188.87
44889,190.33
44890,189.47
44891,273.0
44892,190.9
44893,329.4
44894,294.81
44895,326.56
44896,187.83
44897,278.25
44898,294.07
44899,197.95
44900,301.82
44901,243.58
44902,303.33
44903,335.18
44904,260.47
44905,249.62
44906,211.51
44907,274.74
44908,336.12
44909,212.02
44910,282.13
44911,255.37
44912,358.11
44913,181.27
44914,306.41
44915,190.6
44916,335.51
44917,157.35
44918,307.46
44919,220.78
44920,183.92
44921,241.1
44922,236.07
44923,134.57
44924,218.27
44925,208.57
44926,368.37
44927,197.44
44928,338.07
44929,254.28
44930,219.25
44931,186.65
44932,309.38
44933,245.4
44934,254.09
44935,362.74
44936,141.1
44937,182.67
44938,263.55
44939,392.46
44940,263.74
44941,184.14
44942,224.02
44943,242.72
44944,325.9
44945,343.16
44946,230.71
44947,372.72
44948,217.39
44949,217.68
44950,251.71
44951,180.12
44952,224.6
44953,211.82
44954,279.68
44955,223.43
44956,251.67
44957,172.9
44958,365.56
44959,258.43
44960,364.97
44961,208.35
44962,359.59
44963,200.54
44964,254.16
44965,353.19
44966,357.04
44967,263.63
44968,356.03
44969,182.82
44970,218.22
44971,209.91
44972,193.64
44973,240.19
44974,274.7
44975,179.49
44976,223.77
44977,203.19
44978,286.47
44979,238.38
44980,282.67
44981,191.58
44982,206.47
44983,222.84
44984,333.25
44985,334.52
44986,155.79
44987,219.19
44988,187.73
44989,269.57
44990,226.95
44991,381.29
44992,256.89
44993,248.66
44994,184.5
44995,233.98
44996,228.32
44997,247.46
44998,376.94
44999,377.42
45000,132.26
45001,277.32
45002,194.99
45003,239.85
45004,189.38
45005,172.94
45006,381.94
45007,377.72
45008,189.26
45009,180.17
45010,323.08
45011,220.61
45012,358.63
45013,199.02
45014,250.95
45015,251.28
45016,219.63
45017,190.72
45018,316.6
45019,193.9
45020,265.51
45021,293.64
45022,413.39
45023,213.54
45024,185.38
45025,233.87
45026,297.26
45027,225.6
45028,212.62
45029,279.98
45030,183.99
45031,139.12
45032,203.67
45033,249.92
45034,218.97
45035,271.19
45036,333.58
45037,185.77
45038,208.74
45039,291.67
45040,159.83
45041,208.28
45042,263.06
45043,243.69
45044,371.39
45045,198.8
45046,332.57
45047,196.1
45048,190.09
45049,280.95
45050,192.4
45051,249.85
45052,179.03
45053,185.3
45054,176.84
45055,234.36
45056,174.75
45057,208.64
45058,151.13
45059,363.84
45060,277.63
45061,293.16
45062,380.77
45063,245.47
45064,248.27
45065,231.28
45066,244.11
45067,289.88
45068,179.95
45069,218.87
